id,invoice_id,supplier_id,product_id,quantity,price,purchased_at,created_at,updated_at,id_prod,name,category_id,category_name,id_inv,succeeded_at,total_price,total_quantity,date
64565,35537,15,272,1,3500,2025-10-02 15:25:42,2025-10-02 15:25:42,2025-10-02 15:25:42,272,SOSIS SOLO,5,MAKANAN BASAH,35537,2025-10-02 15:25:42,12500.0,4,2025-10-02
64566,35537,15,25,1,4000,2025-10-02 15:25:42,2025-10-02 15:25:42,2025-10-02 15:25:42,25,LARIST AIR MINERAL,2,MINUMAN,35537,2025-10-02 15:25:42,12500.0,4,2025-10-02
64567,35538,15,16,1,2500,2025-10-02 15:27:55,2025-10-02 15:27:55,2025-10-02 15:27:55,16,TAHU BAKSO BALADO,5,MAKANAN BASAH,35538,2025-10-02 15:27:55,6000.0,2,2025-10-02
64568,35538,15,272,1,3500,2025-10-02 15:27:55,2025-10-02 15:27:55,2025-10-02 15:27:55,272,SOSIS SOLO,5,MAKANAN BASAH,35538,2025-10-02 15:27:55,6000.0,2,2025-10-02
64569,35539,15,407,1,5500,2025-10-02 15:30:26,2025-10-02 15:30:26,2025-10-02 15:30:26,407,5 DAYS DELI CROISSANT,3,SNACKS,35539,2025-10-02 15:30:26,5500.0,1,2025-10-02
64570,35540,60,410,1,3500,2025-10-02 15:31:24,2025-10-02 15:31:24,2025-10-02 15:31:24,410,NOBO OATMILK,2,MINUMAN,35540,2025-10-02 15:31:24,3500.0,1,2025-10-02
64571,35541,15,16,1,2500,2025-10-02 15:32:34,2025-10-02 15:32:34,2025-10-02 15:32:34,16,TAHU BAKSO BALADO,5,MAKANAN BASAH,35541,2025-10-02 15:32:34,6000.0,2,2025-10-02
64572,35541,15,272,1,3500,2025-10-02 15:32:34,2025-10-02 15:32:34,2025-10-02 15:32:34,272,SOSIS SOLO,5,MAKANAN BASAH,35541,2025-10-02 15:32:34,6000.0,2,2025-10-02
64575,35543,6,13,5,2500,2025-10-02 15:36:56,2025-10-02 15:36:56,2025-10-02 15:36:56,13,TAHU BAKSO,5,MAKANAN BASAH,35543,2025-10-02 15:36:56,12500.0,5,2025-10-02
64576,35544,15,16,1,2500,2025-10-02 15:37:36,2025-10-02 15:37:36,2025-10-02 15:37:36,16,TAHU BAKSO BALADO,5,MAKANAN BASAH,35544,2025-10-02 15:37:36,2500.0,1,2025-10-02
64577,35545,42,227,2,3500,2025-10-02 15:38:03,2025-10-02 15:38:03,2025-10-02 15:38:03,227,AICE SWEET CORN,4,ICE CREAM,35545,2025-10-02 15:38:03,7000.0,2,2025-10-02
64578,35546,42,240,1,2000,2025-10-02 15:42:49,2025-10-02 15:42:49,2025-10-02 15:42:49,240,AICE MIKI MIKI SERIES,4,ICE CREAM,35546,2025-10-02 15:42:49,2000.0,1,2025-10-02
64579,35547,15,272,1,3500,2025-10-02 15:45:05,2025-10-02 15:45:05,2025-10-02 15:45:05,272,SOSIS SOLO,5,MAKANAN BASAH,35547,2025-10-02 15:45:05,3500.0,1,2025-10-02
64580,35548,72,430,7,4000,2025-10-02 15:46:20,2025-10-02 15:46:20,2025-10-02 15:46:20,430,SANDWICH CRISPY,5,MAKANAN BASAH,35548,2025-10-02 15:46:20,28000.0,7,2025-10-02
64581,35549,15,16,2,2500,2025-10-02 15:49:42,2025-10-02 15:49:42,2025-10-02 15:49:42,16,TAHU BAKSO BALADO,5,MAKANAN BASAH,35549,2025-10-02 15:49:42,5000.0,2,2025-10-02
64582,35550,42,247,1,2000,2025-10-02 15:50:02,2025-10-02 15:50:02,2025-10-02 15:50:02,247,AICE FRUIZZY GRAPE,4,ICE CREAM,35550,2025-10-02 15:50:02,2000.0,1,2025-10-02
64583,35551,15,16,1,2500,2025-10-02 15:50:28,2025-10-02 15:50:28,2025-10-02 15:50:28,16,TAHU BAKSO BALADO,5,MAKANAN BASAH,35551,2025-10-02 15:50:28,6000.0,2,2025-10-02
64584,35551,15,272,1,3500,2025-10-02 15:50:28,2025-10-02 15:50:28,2025-10-02 15:50:28,272,SOSIS SOLO,5,MAKANAN BASAH,35551,2025-10-02 15:50:28,6000.0,2,2025-10-02
64585,35552,60,375,1,3500,2025-10-02 15:51:22,2025-10-02 15:51:22,2025-10-02 15:51:22,375,SUSU BANTAL REALGOOD,2,MINUMAN,35552,2025-10-02 15:51:22,3500.0,1,2025-10-02
64586,35553,60,410,1,3500,2025-10-02 15:51:56,2025-10-02 15:51:56,2025-10-02 15:51:56,410,NOBO OATMILK,2,MINUMAN,35553,2025-10-02 15:51:56,3500.0,1,2025-10-02
64590,35557,35,172,1,5000,2025-10-02 15:56:35,2025-10-02 15:56:35,2025-10-02 15:56:35,172,ROTI MAYONIS,1,MAKANAN KERING,35557,2025-10-02 15:56:35,7500.0,2,2025-10-02
64592,35558,43,278,1,6000,2025-10-02 15:56:56,2025-10-02 15:56:56,2025-10-02 15:56:56,278,TEH KOTAK,2,MINUMAN,35558,2025-10-02 15:56:56,7000.0,2,2025-10-02
64594,35559,43,279,1,4000,2025-10-02 15:57:56,2025-10-02 15:57:56,2025-10-02 15:57:56,279,TEH BOTOL,2,MINUMAN,35559,2025-10-02 15:57:56,4000.0,1,2025-10-02
64595,35560,15,404,1,3500,2025-10-02 16:00:42,2025-10-02 16:00:42,2025-10-02 16:00:42,404,MARI CAFE COFFEE CANDY,3,SNACKS,35560,2025-10-02 16:00:42,3500.0,1,2025-10-02
64596,35561,9,88,1,2500,2025-10-02 16:01:32,2025-10-02 16:01:32,2025-10-02 16:01:32,88,GOOD TIME,3,SNACKS,35561,2025-10-02 16:01:32,6000.0,2,2025-10-02
64597,35561,15,256,1,3500,2025-10-02 16:01:32,2025-10-02 16:01:32,2025-10-02 16:01:32,256,APETITO,3,SNACKS,35561,2025-10-02 16:01:32,6000.0,2,2025-10-02
64598,35562,15,444,1,5000,2025-10-02 16:04:31,2025-10-02 16:04:31,2025-10-02 16:04:31,444,MINI BLACK BISCUIT,3,SNACKS,35562,2025-10-02 16:04:31,15000.0,4,2025-10-02
64599,35562,15,25,2,4000,2025-10-02 16:04:31,2025-10-02 16:04:31,2025-10-02 16:04:31,25,LARIST AIR MINERAL,2,MINUMAN,35562,2025-10-02 16:04:31,15000.0,4,2025-10-02
64600,35562,58,409,1,2000,2025-10-02 16:04:31,2025-10-02 16:04:31,2025-10-02 16:04:31,409,YUPI AQUARIUM,3,SNACKS,35562,2025-10-02 16:04:31,15000.0,4,2025-10-02
64601,35563,15,445,3,2000,2025-10-02 16:05:37,2025-10-02 16:05:37,2025-10-02 16:05:37,445,CHOKI CHOKI,3,SNACKS,35563,2025-10-02 16:05:37,12000.0,5,2025-10-02
64602,35563,15,256,1,3500,2025-10-02 16:05:37,2025-10-02 16:05:37,2025-10-02 16:05:37,256,APETITO,3,SNACKS,35563,2025-10-02 16:05:37,12000.0,5,2025-10-02
64603,35563,9,89,1,2500,2025-10-02 16:05:37,2025-10-02 16:05:37,2025-10-02 16:05:37,89,NABATI,3,SNACKS,35563,2025-10-02 16:05:37,12000.0,5,2025-10-02
64604,35564,42,247,5,2000,2025-10-02 16:06:50,2025-10-02 16:06:50,2025-10-02 16:06:50,247,AICE FRUIZZY GRAPE,4,ICE CREAM,35564,2025-10-02 16:06:50,27000.0,11,2025-10-02
64605,35564,42,245,3,2000,2025-10-02 16:06:50,2025-10-02 16:06:50,2025-10-02 16:06:50,245,AICE SEMANGKA,4,ICE CREAM,35564,2025-10-02 16:06:50,27000.0,11,2025-10-02
64607,35564,15,25,2,4000,2025-10-02 16:06:50,2025-10-02 16:06:50,2025-10-02 16:06:50,25,LARIST AIR MINERAL,2,MINUMAN,35564,2025-10-02 16:06:50,27000.0,11,2025-10-02
64608,35565,15,15,3,3000,2025-10-02 16:07:43,2025-10-02 16:07:43,2025-10-02 16:07:43,15,PISCOK,5,MAKANAN BASAH,35565,2025-10-02 16:07:43,9000.0,3,2025-10-02
64609,35566,15,272,7,3500,2025-10-02 16:08:41,2025-10-02 16:08:41,2025-10-02 16:08:41,272,SOSIS SOLO,5,MAKANAN BASAH,35566,2025-10-02 16:08:41,24500.0,7,2025-10-02
64610,35567,15,25,1,4000,2025-10-02 16:12:03,2025-10-02 16:12:03,2025-10-02 16:12:03,25,LARIST AIR MINERAL,2,MINUMAN,35567,2025-10-02 16:12:03,4000.0,1,2025-10-02
64611,35568,15,146,5,3000,2025-10-02 16:18:59,2025-10-02 16:18:59,2025-10-02 16:18:59,146,NABATI RICHEESE AHH,3,SNACKS,35568,2025-10-02 16:18:59,15000.0,5,2025-10-02
64612,35569,15,25,1,4000,2025-10-03 07:03:31,2025-10-03 07:03:31,2025-10-03 07:03:31,25,LARIST AIR MINERAL,2,MINUMAN,35569,2025-10-03 07:03:31,4000.0,1,2025-10-03
64613,35570,15,145,1,2500,2025-10-03 07:15:08,2025-10-03 07:15:08,2025-10-03 07:15:08,145,SALTCHEESE COMBO,3,SNACKS,35570,2025-10-03 07:15:08,2500.0,1,2025-10-03
64615,35571,15,25,1,4000,2025-10-03 07:18:40,2025-10-03 07:18:40,2025-10-03 07:18:40,25,LARIST AIR MINERAL,2,MINUMAN,35571,2025-10-03 07:18:40,9000.0,2,2025-10-03
64616,35571,64,384,1,5000,2025-10-03 07:18:40,2025-10-03 07:18:40,2025-10-03 07:18:40,384,SOFTCOOKIES,1,MAKANAN KERING,35571,2025-10-03 07:18:40,9000.0,2,2025-10-03
64617,35572,6,13,2,2500,2025-10-03 07:19:36,2025-10-03 07:19:36,2025-10-03 07:19:36,13,TAHU BAKSO,5,MAKANAN BASAH,35572,2025-10-03 07:19:36,5000.0,2,2025-10-03
64618,35573,6,13,2,2500,2025-10-03 07:21:33,2025-10-03 07:21:33,2025-10-03 07:21:33,13,TAHU BAKSO,5,MAKANAN BASAH,35573,2025-10-03 07:21:33,5000.0,2,2025-10-03
64619,35574,6,13,2,2500,2025-10-03 07:23:13,2025-10-03 07:23:13,2025-10-03 07:23:13,13,TAHU BAKSO,5,MAKANAN BASAH,35574,2025-10-03 07:23:13,5000.0,2,2025-10-03
64620,35575,6,13,2,2500,2025-10-03 07:23:47,2025-10-03 07:23:47,2025-10-03 07:23:47,13,TAHU BAKSO,5,MAKANAN BASAH,35575,2025-10-03 07:23:47,5000.0,2,2025-10-03
64621,35576,6,13,2,2500,2025-10-03 07:24:09,2025-10-03 07:24:09,2025-10-03 07:24:09,13,TAHU BAKSO,5,MAKANAN BASAH,35576,2025-10-03 07:24:09,12000.0,3,2025-10-03
64622,35576,43,355,1,7000,2025-10-03 07:24:09,2025-10-03 07:24:09,2025-10-03 07:24:09,355,SUSU FRISIAN FLAG UHT,2,MINUMAN,35576,2025-10-03 07:24:09,12000.0,3,2025-10-03
64623,35577,43,355,1,7000,2025-10-03 07:24:31,2025-10-03 07:24:31,2025-10-03 07:24:31,355,SUSU FRISIAN FLAG UHT,2,MINUMAN,35577,2025-10-03 07:24:31,12000.0,3,2025-10-03
64624,35577,6,13,2,2500,2025-10-03 07:24:31,2025-10-03 07:24:31,2025-10-03 07:24:31,13,TAHU BAKSO,5,MAKANAN BASAH,35577,2025-10-03 07:24:31,12000.0,3,2025-10-03
64625,35578,9,396,1,4000,2025-10-03 07:24:49,2025-10-03 07:24:49,2025-10-03 07:24:49,396,AOKA,3,SNACKS,35578,2025-10-03 07:24:49,9000.0,3,2025-10-03
64626,35578,6,13,2,2500,2025-10-03 07:24:49,2025-10-03 07:24:49,2025-10-03 07:24:49,13,TAHU BAKSO,5,MAKANAN BASAH,35578,2025-10-03 07:24:49,9000.0,3,2025-10-03
64627,35579,9,91,1,6000,2025-10-03 07:26:00,2025-10-03 07:26:00,2025-10-03 07:26:00,91,GOLDA KOPI,2,MINUMAN,35579,2025-10-03 07:26:00,11000.0,3,2025-10-03
64628,35579,6,13,2,2500,2025-10-03 07:26:00,2025-10-03 07:26:00,2025-10-03 07:26:00,13,TAHU BAKSO,5,MAKANAN BASAH,35579,2025-10-03 07:26:00,11000.0,3,2025-10-03
64629,35580,6,13,2,2500,2025-10-03 07:27:55,2025-10-03 07:27:55,2025-10-03 07:27:55,13,TAHU BAKSO,5,MAKANAN BASAH,35580,2025-10-03 07:27:55,5000.0,2,2025-10-03
64630,35581,9,396,1,4000,2025-10-03 07:28:17,2025-10-03 07:28:17,2025-10-03 07:28:17,396,AOKA,3,SNACKS,35581,2025-10-03 07:28:17,6500.0,2,2025-10-03
64631,35581,6,13,1,2500,2025-10-03 07:28:17,2025-10-03 07:28:17,2025-10-03 07:28:17,13,TAHU BAKSO,5,MAKANAN BASAH,35581,2025-10-03 07:28:17,6500.0,2,2025-10-03
64632,35582,6,13,2,2500,2025-10-03 07:28:34,2025-10-03 07:28:34,2025-10-03 07:28:34,13,TAHU BAKSO,5,MAKANAN BASAH,35582,2025-10-03 07:28:34,5000.0,2,2025-10-03
64633,35583,6,13,3,2500,2025-10-03 07:28:37,2025-10-03 07:28:37,2025-10-03 07:28:37,13,TAHU BAKSO,5,MAKANAN BASAH,35583,2025-10-03 07:28:37,7500.0,3,2025-10-03
64634,35584,6,13,2,2500,2025-10-03 07:28:59,2025-10-03 07:28:59,2025-10-03 07:28:59,13,TAHU BAKSO,5,MAKANAN BASAH,35584,2025-10-03 07:28:58,5000.0,2,2025-10-03
64635,35585,43,279,1,4000,2025-10-03 07:29:26,2025-10-03 07:29:26,2025-10-03 07:29:26,279,TEH BOTOL,2,MINUMAN,35585,2025-10-03 07:29:26,6000.0,2,2025-10-03
64636,35585,43,249,1,2000,2025-10-03 07:29:26,2025-10-03 07:29:26,2025-10-03 07:29:26,249,MAKARONI,1,MAKANAN KERING,35585,2025-10-03 07:29:26,6000.0,2,2025-10-03
64637,35586,15,25,1,4000,2025-10-03 07:29:28,2025-10-03 07:29:28,2025-10-03 07:29:28,25,LARIST AIR MINERAL,2,MINUMAN,35586,2025-10-03 07:29:28,4000.0,1,2025-10-03
64638,35587,6,13,2,2500,2025-10-03 07:31:06,2025-10-03 07:31:06,2025-10-03 07:31:06,13,TAHU BAKSO,5,MAKANAN BASAH,35587,2025-10-03 07:31:06,5000.0,2,2025-10-03
64640,35588,6,13,2,2500,2025-10-03 07:31:25,2025-10-03 07:31:25,2025-10-03 07:31:25,13,TAHU BAKSO,5,MAKANAN BASAH,35588,2025-10-03 07:31:25,10000.0,4,2025-10-03
64641,35589,6,13,2,2500,2025-10-03 07:31:41,2025-10-03 07:31:41,2025-10-03 07:31:41,13,TAHU BAKSO,5,MAKANAN BASAH,35589,2025-10-03 07:31:40,5000.0,2,2025-10-03
64644,35591,6,13,1,2500,2025-10-03 07:34:23,2025-10-03 07:34:23,2025-10-03 07:34:23,13,TAHU BAKSO,5,MAKANAN BASAH,35591,2025-10-03 07:34:23,7500.0,3,2025-10-03
64645,35592,6,13,2,2500,2025-10-03 07:35:38,2025-10-03 07:35:38,2025-10-03 07:35:38,13,TAHU BAKSO,5,MAKANAN BASAH,35592,2025-10-03 07:35:38,11500.0,4,2025-10-03
64646,35592,15,25,1,4000,2025-10-03 07:35:38,2025-10-03 07:35:38,2025-10-03 07:35:38,25,LARIST AIR MINERAL,2,MINUMAN,35592,2025-10-03 07:35:38,11500.0,4,2025-10-03
64649,35593,15,25,1,4000,2025-10-03 07:38:02,2025-10-03 07:38:02,2025-10-03 07:38:02,25,LARIST AIR MINERAL,2,MINUMAN,35593,2025-10-03 07:38:02,6500.0,2,2025-10-03
64650,35594,6,13,2,2500,2025-10-03 07:40:57,2025-10-03 07:40:57,2025-10-03 07:40:57,13,TAHU BAKSO,5,MAKANAN BASAH,35594,2025-10-03 07:40:57,5000.0,2,2025-10-03
64651,35595,43,279,1,4000,2025-10-03 07:44:28,2025-10-03 07:44:28,2025-10-03 07:44:28,279,TEH BOTOL,2,MINUMAN,35595,2025-10-03 07:44:28,11500.0,3,2025-10-03
64652,35595,72,430,1,4000,2025-10-03 07:44:28,2025-10-03 07:44:28,2025-10-03 07:44:28,430,SANDWICH CRISPY,5,MAKANAN BASAH,35595,2025-10-03 07:44:28,11500.0,3,2025-10-03
64653,35595,15,272,1,3500,2025-10-03 07:44:28,2025-10-03 07:44:28,2025-10-03 07:44:28,272,SOSIS SOLO,5,MAKANAN BASAH,35595,2025-10-03 07:44:28,11500.0,3,2025-10-03
64654,35596,43,279,1,4000,2025-10-03 07:49:10,2025-10-03 07:49:10,2025-10-03 07:49:10,279,TEH BOTOL,2,MINUMAN,35596,2025-10-03 07:49:10,9000.0,3,2025-10-03
64655,35596,15,16,2,2500,2025-10-03 07:49:10,2025-10-03 07:49:10,2025-10-03 07:49:10,16,TAHU BAKSO BALADO,5,MAKANAN BASAH,35596,2025-10-03 07:49:10,9000.0,3,2025-10-03
64656,35597,15,15,1,3000,2025-10-03 07:49:39,2025-10-03 07:49:39,2025-10-03 07:49:39,15,PISCOK,5,MAKANAN BASAH,35597,2025-10-03 07:49:39,10000.0,3,2025-10-03
64657,35597,15,272,1,3500,2025-10-03 07:49:39,2025-10-03 07:49:39,2025-10-03 07:49:39,272,SOSIS SOLO,5,MAKANAN BASAH,35597,2025-10-03 07:49:39,10000.0,3,2025-10-03
64658,35597,15,404,1,3500,2025-10-03 07:49:39,2025-10-03 07:49:39,2025-10-03 07:49:39,404,MARI CAFE COFFEE CANDY,3,SNACKS,35597,2025-10-03 07:49:39,10000.0,3,2025-10-03
64659,35598,52,353,1,5000,2025-10-03 07:50:28,2025-10-03 07:50:28,2025-10-03 07:50:28,353,NASI RAMES/UDUK,5,MAKANAN BASAH,35598,2025-10-03 07:50:28,5000.0,1,2025-10-03
64661,35600,43,355,1,7000,2025-10-03 07:53:30,2025-10-03 07:53:30,2025-10-03 07:53:30,355,SUSU FRISIAN FLAG UHT,2,MINUMAN,35600,2025-10-03 07:53:30,7000.0,1,2025-10-03
64662,35601,64,384,1,5000,2025-10-03 07:53:33,2025-10-03 07:53:33,2025-10-03 07:53:33,384,SOFTCOOKIES,1,MAKANAN KERING,35601,2025-10-03 07:53:33,9000.0,2,2025-10-03
64663,35601,15,25,1,4000,2025-10-03 07:53:33,2025-10-03 07:53:33,2025-10-03 07:53:33,25,LARIST AIR MINERAL,2,MINUMAN,35601,2025-10-03 07:53:33,9000.0,2,2025-10-03
64664,35602,6,13,2,2500,2025-10-03 07:54:54,2025-10-03 07:54:54,2025-10-03 07:54:54,13,TAHU BAKSO,5,MAKANAN BASAH,35602,2025-10-03 07:54:54,5000.0,2,2025-10-03
64665,35603,15,25,1,4000,2025-10-03 07:56:51,2025-10-03 07:56:51,2025-10-03 07:56:51,25,LARIST AIR MINERAL,2,MINUMAN,35603,2025-10-03 07:56:51,7000.0,2,2025-10-03
64666,35603,15,146,1,3000,2025-10-03 07:56:51,2025-10-03 07:56:51,2025-10-03 07:56:51,146,NABATI RICHEESE AHH,3,SNACKS,35603,2025-10-03 07:56:51,7000.0,2,2025-10-03
64667,35604,15,25,1,4000,2025-10-03 08:02:35,2025-10-03 08:02:35,2025-10-03 08:02:35,25,LARIST AIR MINERAL,2,MINUMAN,35604,2025-10-03 08:02:35,4000.0,1,2025-10-03
64668,35605,52,353,1,5000,2025-10-03 08:09:06,2025-10-03 08:09:06,2025-10-03 08:09:06,353,NASI RAMES/UDUK,5,MAKANAN BASAH,35605,2025-10-03 08:09:06,5000.0,1,2025-10-03
64669,35606,43,295,1,6500,2025-10-03 08:10:13,2025-10-03 08:10:13,2025-10-03 08:10:13,295,KOPI KAPAL API,2,MINUMAN,35606,2025-10-03 08:10:13,6500.0,1,2025-10-03
64670,35607,64,384,1,5000,2025-10-03 08:11:16,2025-10-03 08:11:16,2025-10-03 08:11:16,384,SOFTCOOKIES,1,MAKANAN KERING,35607,2025-10-03 08:11:16,11000.0,3,2025-10-03
64671,35607,15,272,1,3500,2025-10-03 08:11:16,2025-10-03 08:11:16,2025-10-03 08:11:16,272,SOSIS SOLO,5,MAKANAN BASAH,35607,2025-10-03 08:11:16,11000.0,3,2025-10-03
64672,35607,15,16,1,2500,2025-10-03 08:11:16,2025-10-03 08:11:16,2025-10-03 08:11:16,16,TAHU BAKSO BALADO,5,MAKANAN BASAH,35607,2025-10-03 08:11:16,11000.0,3,2025-10-03
64673,35608,52,353,1,5000,2025-10-03 08:11:37,2025-10-03 08:11:37,2025-10-03 08:11:37,353,NASI RAMES/UDUK,5,MAKANAN BASAH,35608,2025-10-03 08:11:37,5000.0,1,2025-10-03
64674,35609,42,245,1,2000,2025-10-03 08:12:12,2025-10-03 08:12:12,2025-10-03 08:12:12,245,AICE SEMANGKA,4,ICE CREAM,35609,2025-10-03 08:12:12,2000.0,1,2025-10-03
64675,35610,15,272,1,3500,2025-10-03 08:12:12,2025-10-03 08:12:12,2025-10-03 08:12:12,272,SOSIS SOLO,5,MAKANAN BASAH,35610,2025-10-03 08:12:12,32000.0,7,2025-10-03
64676,35610,15,16,1,2500,2025-10-03 08:12:12,2025-10-03 08:12:12,2025-10-03 08:12:12,16,TAHU BAKSO BALADO,5,MAKANAN BASAH,35610,2025-10-03 08:12:12,32000.0,7,2025-10-03
64677,35610,52,353,4,5000,2025-10-03 08:12:12,2025-10-03 08:12:12,2025-10-03 08:12:12,353,NASI RAMES/UDUK,5,MAKANAN BASAH,35610,2025-10-03 08:12:12,32000.0,7,2025-10-03
64678,35610,43,278,1,6000,2025-10-03 08:12:12,2025-10-03 08:12:12,2025-10-03 08:12:12,278,TEH KOTAK,2,MINUMAN,35610,2025-10-03 08:12:12,32000.0,7,2025-10-03
64679,35611,52,353,1,5000,2025-10-03 08:12:51,2025-10-03 08:12:51,2025-10-03 08:12:51,353,NASI RAMES/UDUK,5,MAKANAN BASAH,35611,2025-10-03 08:12:51,15000.0,5,2025-10-03
64680,35611,15,16,1,2500,2025-10-03 08:12:51,2025-10-03 08:12:51,2025-10-03 08:12:51,16,TAHU BAKSO BALADO,5,MAKANAN BASAH,35611,2025-10-03 08:12:51,15000.0,5,2025-10-03
64682,35611,6,13,2,2500,2025-10-03 08:12:51,2025-10-03 08:12:51,2025-10-03 08:12:51,13,TAHU BAKSO,5,MAKANAN BASAH,35611,2025-10-03 08:12:51,15000.0,5,2025-10-03
64683,35612,9,77,1,6000,2025-10-03 08:13:11,2025-10-03 08:13:11,2025-10-03 08:13:11,77,KOPI ABC,2,MINUMAN,35612,2025-10-03 08:13:11,26000.0,5,2025-10-03
64684,35612,52,353,4,5000,2025-10-03 08:13:11,2025-10-03 08:13:11,2025-10-03 08:13:11,353,NASI RAMES/UDUK,5,MAKANAN BASAH,35612,2025-10-03 08:13:11,26000.0,5,2025-10-03
64685,35613,42,245,1,2000,2025-10-03 08:13:13,2025-10-03 08:13:13,2025-10-03 08:13:13,245,AICE SEMANGKA,4,ICE CREAM,35613,2025-10-03 08:13:13,2000.0,1,2025-10-03
64686,35614,15,16,2,2500,2025-10-03 08:16:45,2025-10-03 08:16:45,2025-10-03 08:16:45,16,TAHU BAKSO BALADO,5,MAKANAN BASAH,35614,2025-10-03 08:16:45,10000.0,4,2025-10-03
64688,35615,15,25,1,4000,2025-10-03 08:21:32,2025-10-03 08:21:32,2025-10-03 08:21:32,25,LARIST AIR MINERAL,2,MINUMAN,35615,2025-10-03 08:21:32,4000.0,1,2025-10-03
64689,35616,72,430,1,4000,2025-10-03 08:22:10,2025-10-03 08:22:10,2025-10-03 08:22:10,430,SANDWICH CRISPY,5,MAKANAN BASAH,35616,2025-10-03 08:22:10,4000.0,1,2025-10-03
64691,35618,15,103,1,6000,2025-10-03 08:22:46,2025-10-03 08:22:46,2025-10-03 08:22:46,103,MILO,2,MINUMAN,35618,2025-10-03 08:22:46,8500.0,2,2025-10-03
64692,35618,15,16,1,2500,2025-10-03 08:22:46,2025-10-03 08:22:46,2025-10-03 08:22:46,16,TAHU BAKSO BALADO,5,MAKANAN BASAH,35618,2025-10-03 08:22:46,8500.0,2,2025-10-03
64693,35619,6,13,2,2500,2025-10-03 08:23:03,2025-10-03 08:23:03,2025-10-03 08:23:03,13,TAHU BAKSO,5,MAKANAN BASAH,35619,2025-10-03 08:23:03,5000.0,2,2025-10-03
64694,35620,15,16,2,2500,2025-10-03 08:23:24,2025-10-03 08:23:24,2025-10-03 08:23:24,16,TAHU BAKSO BALADO,5,MAKANAN BASAH,35620,2025-10-03 08:23:24,8500.0,3,2025-10-03
64695,35620,60,410,1,3500,2025-10-03 08:23:24,2025-10-03 08:23:24,2025-10-03 08:23:24,410,NOBO OATMILK,2,MINUMAN,35620,2025-10-03 08:23:24,8500.0,3,2025-10-03
64696,35621,15,272,1,3500,2025-10-03 08:29:02,2025-10-03 08:29:02,2025-10-03 08:29:02,272,SOSIS SOLO,5,MAKANAN BASAH,35621,2025-10-03 08:29:02,3500.0,1,2025-10-03
64697,35622,52,353,2,5000,2025-10-03 08:30:53,2025-10-03 08:30:53,2025-10-03 08:30:53,353,NASI RAMES/UDUK,5,MAKANAN BASAH,35622,2025-10-03 08:30:53,15000.0,4,2025-10-03
64698,35622,6,13,1,2500,2025-10-03 08:30:53,2025-10-03 08:30:53,2025-10-03 08:30:53,13,TAHU BAKSO,5,MAKANAN BASAH,35622,2025-10-03 08:30:53,15000.0,4,2025-10-03
64699,35622,15,16,1,2500,2025-10-03 08:30:53,2025-10-03 08:30:53,2025-10-03 08:30:53,16,TAHU BAKSO BALADO,5,MAKANAN BASAH,35622,2025-10-03 08:30:53,15000.0,4,2025-10-03
64700,35623,60,410,1,3500,2025-10-03 08:31:11,2025-10-03 08:31:11,2025-10-03 08:31:11,410,NOBO OATMILK,2,MINUMAN,35623,2025-10-03 08:31:11,13500.0,4,2025-10-03
64701,35623,49,299,1,3000,2025-10-03 08:31:11,2025-10-03 08:31:11,2025-10-03 08:31:11,299,ROTI ROLL,5,MAKANAN BASAH,35623,2025-10-03 08:31:11,13500.0,4,2025-10-03
64702,35623,15,146,1,3000,2025-10-03 08:31:11,2025-10-03 08:31:11,2025-10-03 08:31:11,146,NABATI RICHEESE AHH,3,SNACKS,35623,2025-10-03 08:31:11,13500.0,4,2025-10-03
64703,35623,15,257,1,4000,2025-10-03 08:31:11,2025-10-03 08:31:11,2025-10-03 08:31:11,257,CHOKI STIX,3,SNACKS,35623,2025-10-03 08:31:11,13500.0,4,2025-10-03
64704,35624,60,369,1,15000,2025-10-03 08:32:09,2025-10-03 08:32:09,2025-10-03 08:32:09,369,CHEESECUIT,1,MAKANAN KERING,35624,2025-10-03 08:32:09,28000.0,5,2025-10-03
64705,35624,9,92,1,4000,2025-10-03 08:32:09,2025-10-03 08:32:09,2025-10-03 08:32:09,92,FRUIT TEA,2,MINUMAN,35624,2025-10-03 08:32:09,28000.0,5,2025-10-03
64706,35624,49,313,1,3000,2025-10-03 08:32:09,2025-10-03 08:32:09,2025-10-03 08:32:09,313,BOMBOLONI (HOKI),5,MAKANAN BASAH,35624,2025-10-03 08:32:09,28000.0,5,2025-10-03
64707,35624,15,146,2,3000,2025-10-03 08:32:09,2025-10-03 08:32:09,2025-10-03 08:32:09,146,NABATI RICHEESE AHH,3,SNACKS,35624,2025-10-03 08:32:09,28000.0,5,2025-10-03
64708,35625,15,151,1,3500,2025-10-03 08:32:11,2025-10-03 08:32:11,2025-10-03 08:32:11,151,OISHI POPCORN,3,SNACKS,35625,2025-10-03 08:32:11,13000.0,4,2025-10-03
64709,35625,15,19,1,2000,2025-10-03 08:32:11,2025-10-03 08:32:11,2025-10-03 08:32:11,19,COKLAT SUPERSTAR,3,SNACKS,35625,2025-10-03 08:32:11,13000.0,4,2025-10-03
64710,35625,9,83,1,5000,2025-10-03 08:32:11,2025-10-03 08:32:11,2025-10-03 08:32:11,83,MONDE SERENA,3,SNACKS,35625,2025-10-03 08:32:11,13000.0,4,2025-10-03
